read_id	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc	label
NC_039553.1_14945_15417_8:0:0_12:0:0_d35	150	13.0	NC_039553.1	15268	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_110711_111209_0:0:0_0:0:0_25c	150	40.0	NC_039553.1	8508	+	60	66S84M	1	1	2	0	7827	7827	7827.0	1	0	60	60.0	0	0.0	66	0	66	75	0.974006	0.971429	0	0.0	1
NC_039553.1_10742_11254_8:0:0_10:0:0_354	150	13.0	NC_039553.1	10742	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_23946_24375_0:0:0_0:0:0_1ced	150	40.0	NC_039553.1	2539	+	60	27S123M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	27	0	27	75	0.971429	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_103677_104165_0:0:0_0:0:0_72e	150	40.0	NC_039553.1	8183	+	60	17S133M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	17	0	17	75	0.971828	0.971429	0	0.0	1
NC_039553.1_5277_5771_6:0:0_5:0:0_def	150	13.0	NC_039553.1	5277	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_261640_262166_0:0:0_0:0:0_2a3	150	40.0	NC_039553.1	3879	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_10197_10749_7:0:0_6:0:0_aa5	150	13.0	NC_039553.1	10197	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_16002_16483_3:0:0_6:0:0_1e65	150	13.0	NC_039553.1	16002	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.90274	0.9	1	1.0	0
NC_039553.1_2010_2503_8:0:0_9:0:0_1c90	150	13.0	NC_039553.1	2010	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.98629	0.985714	0	0.0	0
NC_039553.1_4513_4993_6:0:0_8:0:0_1a98	150	13.0	NC_039553.1	4513	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
NC_039553.1_1599_2076_5:0:0_5:0:0_241d	150	13.0	NC_039553.1	1927	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_274162_274653_0:0:0_0:0:0_1b8b	150	40.0	NC_039553.1	7329	+	60	61S89M	1	1	2	0	2210	2210	2210.0	1	0	41	41.0	0	0.0	61	0	61	75	1.0	1.0	0	0.0	1
NC_039553.1_3931_4390_6:0:0_8:0:0_f72	150	13.0	NC_039553.1	4241	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972222	0.971429	0	0.0	0
NC_039553.1_5578_6114_11:0:0_13:0:0_2579	150	13.0	NC_039553.1	5578	+	55	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_101629_102187_0:0:0_0:0:0_9ee	150	40.0	NC_039553.1	11684	-	60	89M61S	1	1	2	0	2896	2896	2896.0	1	0	44	44.0	0	0.0	0	61	61	75	0.971429	0.971429	0	0.0	1
NC_039553.1_14676_15130_5:0:0_12:0:0_18ea	150	13.0	NC_039553.1	14981	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.958317	0.957143	1	0.0	0
NC_039553.1_15288_15776_7:0:0_6:0:0_38d	150	13.0	NC_039553.1	15288	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_52154_52640_0:0:0_0:0:0_26b2	150	40.0	NC_039553.1	343	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.944423	0.942857	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_30246_30778_0:0:0_0:0:0_4ae	150	40.0	NC_039553.1	12316	+	60	119M31S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	31	31	75	0.985714	0.985714	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_214853_215305_0:0:0_0:0:0_200e	150	40.0	NC_039553.1	8369	-	60	102M48S	1	1	2	0	4531	4531	4531.0	1	0	25	25.0	0	0.0	0	48	48	75	0.944423	0.951751	0	0.0	1
NC_039553.1_12543_12937_8:0:0_12:0:0_1b87	150	13.0	NC_039553.1	12788	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.980322	1	0.0	0
NC_039553.1_6292_6826_7:0:0_2:0:0_14b0	150	13.0	NC_039553.1	6292	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.957143	2	0.5	0
NC_039553.1_11401_11937_8:0:0_6:0:0_ef0	150	13.0	NC_039553.1	11788	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_18171_18642_0:0:0_0:0:0_ddd	150	40.0	NC_039553.1	6777	+	60	81M69S	1	1	2	0	5005	5005	5005.0	1	0	60	60.0	0	0.0	0	69	69	75	1.0	1.0	0	0.0	1
NC_039553.1_3696_4162_9:0:0_11:0:0_1373	150	13.0	NC_039553.1	3706	+	60	10S140M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	10	0	10	75	0.915485	0.923179	0	0.0	0
NC_039553.1_15853_16324_10:0:0_5:0:0_26f6	150	13.0	NC_039553.1	16175	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_302470_302947_0:0:0_0:0:0_25ea	150	40.0	NC_039553.1	15165	+	60	108M42S	1	1	2	0	4317	4317	4317.0	1	0	10	10.0	0	0.0	0	42	42	75	0.986111	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_311855_312395_0:0:0_0:0:0_e6a	150	40.0	NC_039553.1	2363	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_155971_156455_0:0:0_0:0:0_765	150	40.0	NC_039553.1	5922	+	60	79S71M	1	1	2	0	1994	1994	1994.0	1	0	60	60.0	0	0.0	79	0	79	75	0.986106	0.985714	1	0.0	1
NC_039553.1_8866_9282_4:0:0_7:0:0_1b8b	150	13.0	NC_039553.1	8866	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972211	0.971429	0	0.0	0
NC_039553.1_6395_6961_15:0:0_8:0:0_caf	150	13.0	NC_039553.1	6812	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_84530_85016_0:0:0_0:0:0_579	150	40.0	NC_039553.1	15089	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972222	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_69966_70564_0:0:0_0:0:0_400	150	40.0	NC_039553.1	6284	+	60	79M71S	1	1	2	0	1359	1359	1359.0	1	0	60	60.0	0	0.0	0	71	71	75	1.0	1.0	1	1.0	1
NC_039553.1_15111_15525_8:0:0_14:0:0_65	150	13.0	NC_039553.1	15111	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_3468_3927_0:0:0_0:0:0_c33	150	40.0	NC_039553.1	7896	-	60	8S142M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	8	0	8	75	1.0	1.0	0	0.0	1
NC_039553.1_9489_9933_4:0:0_7:0:0_1ee1	150	13.0	NC_039553.1	9784	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9594	0.966037	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_238077_238552_0:0:0_0:0:0_2598	150	40.0	NC_039553.1	2700	-	60	103M47S	1	1	2	0	3657	3657	3657.0	1	0	27	27.0	0	0.0	0	47	47	75	0.986111	0.985714	1	1.0	1
NC_039553.1_7297_7786_9:0:0_9:0:0_a7	150	13.0	NC_039553.1	7637	-	58	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972211	0.971429	2	0.0	0
NC_039553.1_9171_9703_8:0:0_6:0:0_1c6	150	13.0	NC_039553.1	9171	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_216836_217343_0:0:0_0:0:0_c59	150	40.0	NC_039553.1	10285	+	60	37S113M	1	1	2	0	4551	4551	4551.0	1	0	10	10.0	0	0.0	37	0	37	75	0.971429	0.971429	0	0.0	1
NC_039553.1_10366_10808_6:0:0_4:0:0_fb0	150	13.0	NC_039553.1	10366	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_187_657_9:0:0_13:0:0_1d71	150	13.0	NC_039553.1	187	+	50	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_197708_198183_0:0:0_0:0:0_85f	150	40.0	NC_039553.1	9124	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_13546_14171_5:0:0_9:0:0_23f	150	13.0	NC_039553.1	14022	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
NC_039553.1_1745_2236_6:0:0_7:0:0_93	150	13.0	NC_039553.1	2087	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.928571	0.928571	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_7770_8268_0:0:0_0:0:0_1c90	150	40.0	NC_039553.1	2756	-	60	148M2S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	2	2	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_45464_45929_0:0:0_0:0:0_2445	150	40.0	NC_039553.1	7268	-	60	68S82M	1	1	2	0	1690	1690	1690.0	1	0	60	60.0	0	0.0	68	0	68	75	0.9726	0.971429	0	0.0	1
NC_039553.1_15689_16337_15:0:0_9:0:0_1062	150	13.0	NC_039553.1	15689	+	52	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
NC_039553.1_6076_6564_7:0:0_8:0:0_10a1	150	13.0	NC_039553.1	6076	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_11965_12466_7:0:0_11:0:0_21c7	150	13.0	NC_039553.1	11965	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_35679_36173_0:0:0_0:0:0_1645	150	40.0	NC_039553.1	5316	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	1
NC_039553.1_7664_8157_6:0:0_3:0:0_2c4	150	13.0	NC_039553.1	8008	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
NC_039553.1_8375_9015_8:0:0_9:0:0_eea	150	13.0	NC_039553.1	8375	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.928571	0.928571	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_193024_193498_0:0:0_0:0:0_18da	150	40.0	NC_039553.1	1293	-	60	102M48S	1	1	2	0	7461	7461	7461.0	1	0	26	26.0	0	0.0	0	48	48	75	0.943656	0.942857	2	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_178164_178651_0:0:0_0:0:0_f4d	150	40.0	NC_039553.1	7104	+	60	13S137M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	13	0	13	75	0.985914	0.985714	2	0.5	1
NC_039553.1_14854_15361_9:0:0_7:0:0_1c43	150	13.0	NC_039553.1	14854	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.928571	0.928571	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_49826_50364_0:0:0_0:0:0_236e	150	40.0	NC_039553.1	4400	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	1
NC_039553.1_9455_9922_4:0:0_7:0:0_1487	150	13.0	NC_039553.1	9455	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_285599_286133_0:0:0_0:0:0_1134	150	40.0	NC_039553.1	11660	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_100015_100512_0:0:0_0:0:0_c9c	150	40.0	NC_039553.1	10005	-	60	22S128M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	22	0	22	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_230055_230569_0:0:0_0:0:0_1dae	150	40.0	NC_039553.1	5749	-	60	49S101M	1	1	2	0	2349	2349	2349.0	1	0	31	31.0	0	0.0	49	0	49	75	1.0	1.0	1	0.0	1
NC_039553.1_15031_15634_8:0:0_7:0:0_11ee	150	13.0	NC_039553.1	15485	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	2	0.5	0
chimera_1_A9831-10051_B14983-15061_MH0_222996_223471_0:0:0_0:0:0_e6c	150	40.0	NC_039553.1	3449	+	60	98M52S	1	1	2	0	1479	1479	1479.0	1	0	26	26.0	0	0.0	0	52	52	75	0.986106	0.985714	0	0.0	1
NC_039553.1_2911_3402_4:0:0_12:0:0_1d17	150	13.0	NC_039553.1	3253	-	59	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	3	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_149885_150404_0:0:0_0:0:0_231d	150	40.0	NC_039553.1	11681	+	60	22S128M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	22	0	22	75	0.985914	0.985714	1	0.0	1
NC_039553.1_1038_1537_8:0:0_10:0:0_ea0	150	13.0	NC_039553.1	1038	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986986	0.985714	0	0.0	0
NC_039553.1_3988_4512_8:0:0_6:0:0_2698	150	13.0	NC_039553.1	3988	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
NC_039553.1_2560_3069_9:0:0_7:0:0_737	150	13.0	NC_039553.1	2920	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_177197_177667_0:0:0_0:0:0_40c	150	40.0	NC_039553.1	4741	+	60	147M3S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	3	3	75	0.943945	0.941598	0	0.0	1
NC_039553.1_11818_12265_11:0:0_10:0:0_2086	150	13.0	NC_039553.1	11818	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	1	1.0	0
NC_039553.1_912_1417_8:0:0_8:0:0_207d	150	13.0	NC_039553.1	1268	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.947295	0.942857	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_87534_88031_0:0:0_0:0:0_3de	150	40.0	NC_039553.1	6275	+	60	86M64S	1	1	2	0	1271	1271	1271.0	1	0	60	60.0	0	0.0	0	64	64	75	0.985914	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_77047_77588_0:0:0_0:0:0_216b	150	40.0	NC_039553.1	5416	-	60	71M79S	1	1	2	0	5309	5309	5309.0	1	0	60	60.0	0	0.0	0	79	79	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_21869_22462_0:0:0_0:0:0_1cd5	150	40.0	NC_039553.1	11782	+	60	119M31S	1	1	2	0	5668	5668	5668.0	1	0	4	4.0	0	0.0	0	31	31	75	0.958317	0.957143	2	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_335725_336255_0:0:0_0:0:0_526	150	40.0	NC_039553.1	14382	-	60	31S119M	1	1	2	0	1362	1362	1362.0	1	0	4	4.0	0	0.0	31	0	31	75	1.0	1.0	0	0.0	1
NC_039553.1_8756_9382_5:0:0_5:0:0_e15	150	13.0	NC_039553.1	8756	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	1	0.0	0
NC_039553.1_6897_7364_2:0:0_10:0:0_1326	150	13.0	NC_039553.1	6897	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	2	0.5	0
NC_039553.1_2294_2804_14:0:0_7:0:0_12a0	150	13.0	NC_039553.1	2655	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_92277_92719_0:0:0_0:0:0_1d6c	150	40.0	NC_039553.1	8158	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.98629	0.985714	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_264808_265265_0:0:0_0:0:0_1539	150	40.0	NC_039553.1	6440	+	60	86M64S	1	1	2	0	5212	5212	5212.0	1	0	58	58.0	0	0.0	0	64	64	75	0.985398	0.9854	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_53833_54302_0:0:0_0:0:0_d30	150	40.0	NC_039553.1	4543	-	60	127M23S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	23	23	75	1.0	1.0	0	0.0	1
NC_039553.1_3057_3522_7:0:0_8:0:0_bec	150	13.0	NC_039553.1	3057	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.945867	0.942857	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_90637_91135_0:0:0_0:0:0_233a	150	40.0	NC_039553.1	14073	+	60	82M68S	1	1	2	0	4444	4444	4444.0	1	0	51	51.0	0	0.0	0	68	68	75	0.957143	0.957143	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_62564_63052_0:0:0_0:0:0_942	150	40.0	NC_039553.1	5923	-	60	20S130M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	20	0	20	75	0.972222	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_268448_268935_0:0:0_0:0:0_348	150	40.0	NC_039553.1	12307	+	60	3S147M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	3	0	3	75	1.0	1.0	0	0.0	1
NC_039553.1_5090_5641_5:0:0_2:0:0_9a9	150	13.0	NC_039553.1	5492	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986111	0.985714	0	0.0	0
NC_039553.1_10450_11003_11:0:0_6:0:0_249f	150	13.0	NC_039553.1	10450	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.933327	0.928571	0	0.0	0
NC_039553.1_8871_9372_3:0:0_10:0:0_24c	150	13.0	NC_039553.1	9223	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	0.0	0
NC_039553.1_1012_1601_5:0:0_4:0:0_1b51	150	13.0	NC_039553.1	1452	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.942857	0.942857	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_170026_170555_0:0:0_0:0:0_2222	150	40.0	NC_039553.1	4176	-	60	56S94M	1	1	2	0	4714	4714	4714.0	1	0	27	27.0	0	0.0	56	0	56	75	0.971828	0.971429	0	0.0	1
NC_039553.1_13960_14412_6:0:0_11:0:0_dea	150	13.0	NC_039553.1	13960	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	1.0	0
NC_039553.1_14875_15372_4:0:0_5:0:0_2390	150	13.0	NC_039553.1	14875	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.914286	0.914286	0	0.0	0
NC_039553.1_11122_11620_6:0:0_4:0:0_65a	150	13.0	NC_039553.1	11471	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
NC_039553.1_14690_15142_6:0:0_6:0:0_26a1	150	13.0	NC_039553.1	14690	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_14144_14614_0:0:0_0:0:0_ce2	150	40.0	NC_039553.1	11059	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_9609_10009_9:0:0_6:0:0_61f	150	13.0	NC_039553.1	9609	+	59	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_420_922_0:0:0_0:0:0_863	150	40.0	NC_039553.1	6697	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.914286	0.914286	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_39974_40476_0:0:0_0:0:0_1a3d	150	40.0	NC_039553.1	5038	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986656	0.985714	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_200676_201173_0:0:0_0:0:0_492	150	40.0	NC_039553.1	13492	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.901399	0.9	1	1.0	1
NC_039553.1_9922_10475_7:0:0_11:0:0_a0d	150	13.0	NC_039553.1	9922	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_2796_3311_11:0:0_5:0:0_8e1	150	13.0	NC_039553.1	2796	+	59	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_175747_176264_0:0:0_0:0:0_14cd	150	40.0	NC_039553.1	12016	+	60	18S132M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	18	0	18	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_245867_246357_0:0:0_0:0:0_10da	150	40.0	NC_039553.1	8748	-	60	117M33S	1	1	2	0	5944	5944	5944.0	1	0	2	2.0	0	0.0	0	33	33	75	0.986111	0.985714	0	0.0	1
NC_039553.1_9184_9657_10:0:0_6:0:0_85	150	13.0	NC_039553.1	9508	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.973675	0.971429	0	0.0	0
NC_039553.1_7245_7708_5:0:0_5:0:0_b3b	150	13.0	NC_039553.1	7245	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_175747_176264_0:0:0_0:0:0_14cd	150	40.0	NC_039553.1	797	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.945946	0.942857	0	0.0	1
NC_039553.1_5343_5794_8:0:0_10:0:0_175c	150	13.0	NC_039553.1	5645	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
NC_039553.1_11991_12447_11:0:0_10:0:0_f38	150	13.0	NC_039553.1	12298	-	58	54M1D3M1I92M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_155641_156139_0:0:0_0:0:0_1897	150	40.0	NC_039553.1	12550	+	60	27S123M	1	1	2	0	534	534	534.0	1	0	1	1.0	0	0.0	27	0	27	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_315934_316341_0:0:0_0:0:0_b00	150	40.0	NC_039553.1	5562	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_14568_15109_9:0:0_9:0:0_1409	150	13.0	NC_039553.1	14960	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9594	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_189235_189715_0:0:0_0:0:0_2054	150	40.0	NC_039553.1	8784	+	60	129M21S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	21	21	75	0.985914	0.985714	1	1.0	1
NC_039553.1_5030_5471_6:0:0_10:0:0_2409	150	13.0	NC_039553.1	5322	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_297279_297762_0:0:0_0:0:0_2703	150	40.0	NC_039553.1	16073	-	60	98M52S	1	1	2	0	2459	2459	2459.0	1	0	40	40.0	0	0.0	0	52	52	75	0.956833	0.955539	1	0.0	1
