pair_id	read_id	y_sim	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc	read_uid
chimera_1_A9831-10051_B14983-15061_MH0_114501_115025_0:0:0_0:0:0_147d	chimera_1_A9831-10051_B14983-15061_MH0_114501_115025_0:0:0_0:0:0_147d	1	150	40.0	NC_039553.1	9004	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986111	0.985714	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_114501_115025_0:0:0_0:0:0_147d/R
chimera_1_A9831-10051_B14983-15061_MH0_167971_168524_0:0:0_0:0:0_2357	chimera_1_A9831-10051_B14983-15061_MH0_167971_168524_0:0:0_0:0:0_2357	1	150	40.0	NC_039553.1	9006	0	60	141M9S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	9	9	141	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_167971_168524_0:0:0_0:0:0_2357/F
chimera_1_A9831-10051_B14983-15061_MH0_276810_277379_0:0:0_0:0:0_13e8	chimera_1_A9831-10051_B14983-15061_MH0_276810_277379_0:0:0_0:0:0_13e8	1	150	40.0	NC_039553.1	9007	0	60	85M65S	1	1	2	0	5900	5900	5900.0	0	1	60	60.0	0	0.0	0	65	65	85	0.986407	0.985632	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_276810_277379_0:0:0_0:0:0_13e8/F
chimera_1_A9831-10051_B14983-15061_MH0_276414_276963_0:0:0_0:0:0_10e7	chimera_1_A9831-10051_B14983-15061_MH0_276414_276963_0:0:0_0:0:0_10e7	1	150	40.0	NC_039553.1	9011	1	60	81M69S	1	1	2	0	5896	5896	5896.0	0	1	60	60.0	0	0.0	0	69	69	81	0.98629	0.985685	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_276414_276963_0:0:0_0:0:0_10e7/R
chimera_1_A9831-10051_B14983-15061_MH0_276437_276964_0:0:0_0:0:0_85a	chimera_1_A9831-10051_B14983-15061_MH0_276437_276964_0:0:0_0:0:0_85a	1	150	40.0	NC_039553.1	9012	1	60	80M70S	1	1	2	0	5895	5895	5895.0	0	1	60	60.0	0	0.0	0	70	70	80	0.986296	0.985694	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_276437_276964_0:0:0_0:0:0_85a/R
chimera_1_A9831-10051_B14983-15061_MH0_157925_158463_0:0:0_0:0:0_9dc	chimera_1_A9831-10051_B14983-15061_MH0_157925_158463_0:0:0_0:0:0_9dc	1	150	40.0	NC_039553.1	9014	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	1	0.0	chimera_1_A9831-10051_B14983-15061_MH0_157925_158463_0:0:0_0:0:0_9dc/F
chimera_1_A9831-10051_B14983-15061_MH0_167979_168493_0:0:0_0:0:0_e14	chimera_1_A9831-10051_B14983-15061_MH0_167979_168493_0:0:0_0:0:0_e14	1	150	40.0	NC_039553.1	9014	0	60	133M17S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	17	17	133	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_167979_168493_0:0:0_0:0:0_e14/F
chimera_1_A9831-10051_B14983-15061_MH0_244935_245365_0:0:0_0:0:0_25a4	chimera_1_A9831-10051_B14983-15061_MH0_244935_245365_0:0:0_0:0:0_25a4	1	150	40.0	NC_039553.1	9014	0	60	70S75M5S	1	1	2	0	875	875	875.0	0	1	60	60.0	0	0.0	70	5	75	70	0.985175	0.98518	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_244935_245365_0:0:0_0:0:0_25a4/F
chimera_1_A9831-10051_B14983-15061_MH0_244495_245085_0:0:0_0:0:0_1595	chimera_1_A9831-10051_B14983-15061_MH0_244495_245085_0:0:0_0:0:0_1595	1	150	40.0	NC_039553.1	9014	1	60	69S75M6S	1	1	2	0	874	874	874.0	0	1	60	60.0	0	0.0	69	6	75	69	0.98506	0.985066	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_244495_245085_0:0:0_0:0:0_1595/R
chimera_1_A9831-10051_B14983-15061_MH0_44821_45314_0:0:0_0:0:0_877	chimera_1_A9831-10051_B14983-15061_MH0_44821_45314_0:0:0_0:0:0_877	1	150	40.0	NC_039553.1	9015	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_44821_45314_0:0:0_0:0:0_877/F
chimera_1_A9831-10051_B14983-15061_MH0_157548_158077_0:0:0_0:0:0_1627	chimera_1_A9831-10051_B14983-15061_MH0_157548_158077_0:0:0_0:0:0_1627	1	150	40.0	NC_039553.1	9017	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_157548_158077_0:0:0_0:0:0_1627/R
chimera_1_A9831-10051_B14983-15061_MH0_67942_68415_0:0:0_0:0:0_74	chimera_1_A9831-10051_B14983-15061_MH0_67942_68415_0:0:0_0:0:0_74	1	150	40.0	NC_039553.1	9018	1	60	108M42S	1	1	2	0	764	764	764.0	0	1	15	15.0	0	0.0	0	42	42	108	0.952321	0.954091	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_67942_68415_0:0:0_0:0:0_74/R
chimera_1_A9831-10051_B14983-15061_MH0_44827_45302_0:0:0_0:0:0_1c8b	chimera_1_A9831-10051_B14983-15061_MH0_44827_45302_0:0:0_0:0:0_1c8b	1	150	40.0	NC_039553.1	9021	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_44827_45302_0:0:0_0:0:0_1c8b/F
chimera_1_A9831-10051_B14983-15061_MH0_114894_115365_0:0:0_0:0:0_3eb	chimera_1_A9831-10051_B14983-15061_MH0_114894_115365_0:0:0_0:0:0_3eb	1	150	40.0	NC_039553.1	9022	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	1	0.0	chimera_1_A9831-10051_B14983-15061_MH0_114894_115365_0:0:0_0:0:0_3eb/F
chimera_1_A9831-10051_B14983-15061_MH0_114509_115043_0:0:0_0:0:0_2383	chimera_1_A9831-10051_B14983-15061_MH0_114509_115043_0:0:0_0:0:0_2383	1	150	40.0	NC_039553.1	9022	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	1	0.0	chimera_1_A9831-10051_B14983-15061_MH0_114509_115043_0:0:0_0:0:0_2383/R
chimera_1_A9831-10051_B14983-15061_MH0_68273_68809_0:0:0_0:0:0_6d1	chimera_1_A9831-10051_B14983-15061_MH0_68273_68809_0:0:0_0:0:0_6d1	1	150	40.0	NC_039553.1	9025	0	60	101M49S	1	1	2	0	771	771	771.0	0	1	26	26.0	0	0.0	0	49	49	101	0.909547	0.910704	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_68273_68809_0:0:0_0:0:0_6d1/F
chimera_1_A9831-10051_B14983-15061_MH0_192240_192762_0:0:0_0:0:0_166a	chimera_1_A9831-10051_B14983-15061_MH0_192240_192762_0:0:0_0:0:0_166a	1	150	40.0	NC_039553.1	9025	1	60	143M7S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	7	7	143	1.0	1.0	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_192240_192762_0:0:0_0:0:0_166a/R
chimera_1_A9831-10051_B14983-15061_MH0_44833_45328_0:0:0_0:0:0_8c3	chimera_1_A9831-10051_B14983-15061_MH0_44833_45328_0:0:0_0:0:0_8c3	1	150	40.0	NC_039553.1	9027	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	1	0.0	chimera_1_A9831-10051_B14983-15061_MH0_44833_45328_0:0:0_0:0:0_8c3/F
chimera_1_A9831-10051_B14983-15061_MH0_277132_277587_0:0:0_0:0:0_2da	chimera_1_A9831-10051_B14983-15061_MH0_277132_277587_0:0:0_0:0:0_2da	1	150	40.0	NC_039553.1	9028	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_277132_277587_0:0:0_0:0:0_2da/R
chimera_1_A9831-10051_B14983-15061_MH0_301787_302251_0:0:0_0:0:0_72	chimera_1_A9831-10051_B14983-15061_MH0_301787_302251_0:0:0_0:0:0_72	1	150	40.0	NC_039553.1	9029	0	60	27S123M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	27	0	27	27	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_301787_302251_0:0:0_0:0:0_72/F
chimera_1_A9831-10051_B14983-15061_MH0_301746_302264_0:0:0_0:0:0_a6b	chimera_1_A9831-10051_B14983-15061_MH0_301746_302264_0:0:0_0:0:0_a6b	1	150	40.0	NC_039553.1	9029	0	60	68S82M	1	1	2	0	4803	4803	4803.0	0	1	60	60.0	0	0.0	68	0	68	68	0.986218	0.985674	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_301746_302264_0:0:0_0:0:0_a6b/F
chimera_1_A9831-10051_B14983-15061_MH0_277439_278008_0:0:0_0:0:0_b6d	chimera_1_A9831-10051_B14983-15061_MH0_277439_278008_0:0:0_0:0:0_b6d	1	150	40.0	NC_039553.1	9029	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_277439_278008_0:0:0_0:0:0_b6d/F
chimera_1_A9831-10051_B14983-15061_MH0_205364_205870_0:0:0_0:0:0_eea	chimera_1_A9831-10051_B14983-15061_MH0_205364_205870_0:0:0_0:0:0_eea	1	150	40.0	NC_039553.1	9029	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.970576	0.970133	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_205364_205870_0:0:0_0:0:0_eea/F
chimera_1_A9831-10051_B14983-15061_MH0_301386_301948_0:0:0_0:0:0_332	chimera_1_A9831-10051_B14983-15061_MH0_301386_301948_0:0:0_0:0:0_332	1	150	40.0	NC_039553.1	9029	1	60	15S135M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	15	0	15	15	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_301386_301948_0:0:0_0:0:0_332/R
chimera_1_A9831-10051_B14983-15061_MH0_301461_301904_0:0:0_0:0:0_6d0	chimera_1_A9831-10051_B14983-15061_MH0_301461_301904_0:0:0_0:0:0_6d0	1	150	40.0	NC_039553.1	9029	1	60	59S91M	1	1	2	0	4794	4794	4794.0	0	1	49	49.0	0	0.0	59	0	59	59	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_301461_301904_0:0:0_0:0:0_6d0/R
chimera_1_A9831-10051_B14983-15061_MH0_301452_301928_0:0:0_0:0:0_e6e	chimera_1_A9831-10051_B14983-15061_MH0_301452_301928_0:0:0_0:0:0_e6e	1	150	40.0	NC_039553.1	9029	1	60	35S115M	1	1	2	0	4770	4770	4770.0	0	1	16	16.0	0	0.0	35	0	35	35	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_301452_301928_0:0:0_0:0:0_e6e/R
chimera_1_A9831-10051_B14983-15061_MH0_301398_301944_0:0:0_0:0:0_111b	chimera_1_A9831-10051_B14983-15061_MH0_301398_301944_0:0:0_0:0:0_111b	1	150	40.0	NC_039553.1	9029	1	60	19S131M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	19	0	19	19	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_301398_301944_0:0:0_0:0:0_111b/R
chimera_1_A9831-10051_B14983-15061_MH0_301428_301906_0:0:0_0:0:0_116b	chimera_1_A9831-10051_B14983-15061_MH0_301428_301906_0:0:0_0:0:0_116b	1	150	40.0	NC_039553.1	9029	1	60	57S93M	1	1	2	0	4792	4792	4792.0	0	1	49	49.0	0	0.0	57	0	57	57	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_301428_301906_0:0:0_0:0:0_116b/R
chimera_1_A9831-10051_B14983-15061_MH0_301357_301924_0:0:0_0:0:0_1d78	chimera_1_A9831-10051_B14983-15061_MH0_301357_301924_0:0:0_0:0:0_1d78	1	150	40.0	NC_039553.1	9029	1	60	39S111M	1	1	2	0	4774	4774	4774.0	0	1	16	16.0	0	0.0	39	0	39	39	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_301357_301924_0:0:0_0:0:0_1d78/R
chimera_1_A9831-10051_B14983-15061_MH0_158927_159364_0:0:0_0:0:0_1aa2	chimera_1_A9831-10051_B14983-15061_MH0_158927_159364_0:0:0_0:0:0_1aa2	1	150	40.0	NC_039553.1	9030	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_158927_159364_0:0:0_0:0:0_1aa2/R
chimera_1_A9831-10051_B14983-15061_MH0_159217_159821_0:0:0_0:0:0_6ae	chimera_1_A9831-10051_B14983-15061_MH0_159217_159821_0:0:0_0:0:0_6ae	1	150	40.0	NC_039553.1	9032	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_159217_159821_0:0:0_0:0:0_6ae/F
chimera_1_A9831-10051_B14983-15061_MH0_301817_302289_0:0:0_0:0:0_258e	chimera_1_A9831-10051_B14983-15061_MH0_301817_302289_0:0:0_0:0:0_258e	1	150	40.0	NC_039553.1	9032	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985812	0.985611	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_301817_302289_0:0:0_0:0:0_258e/F
chimera_1_A9831-10051_B14983-15061_MH0_157640_158092_0:0:0_0:0:0_a84	chimera_1_A9831-10051_B14983-15061_MH0_157640_158092_0:0:0_0:0:0_a84	1	150	40.0	NC_039553.1	9032	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_157640_158092_0:0:0_0:0:0_a84/R
chimera_1_A9831-10051_B14983-15061_MH0_139417_139824_0:0:0_0:0:0_e25	chimera_1_A9831-10051_B14983-15061_MH0_139417_139824_0:0:0_0:0:0_e25	1	150	40.0	NC_039553.1	9033	1	60	81M69S	1	1	2	0	4105	4105	4105.0	0	1	60	60.0	0	0.0	0	69	69	81	0.935016	0.937588	6	0.333	chimera_1_A9831-10051_B14983-15061_MH0_139417_139824_0:0:0_0:0:0_e25/R
chimera_1_A9831-10051_B14983-15061_MH0_159219_159718_0:0:0_0:0:0_1bb0	chimera_1_A9831-10051_B14983-15061_MH0_159219_159718_0:0:0_0:0:0_1bb0	1	150	40.0	NC_039553.1	9034	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	0.0	chimera_1_A9831-10051_B14983-15061_MH0_159219_159718_0:0:0_0:0:0_1bb0/F
chimera_1_A9831-10051_B14983-15061_MH0_167668_168148_0:0:0_0:0:0_2619	chimera_1_A9831-10051_B14983-15061_MH0_167668_168148_0:0:0_0:0:0_2619	1	150	40.0	NC_039553.1	9034	1	60	113M37S	1	1	2	0	4795	4795	4795.0	0	1	10	10.0	0	0.0	0	37	37	113	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_167668_168148_0:0:0_0:0:0_2619/R
chimera_1_A9831-10051_B14983-15061_MH0_199373_199913_0:0:0_0:0:0_143a	chimera_1_A9831-10051_B14983-15061_MH0_199373_199913_0:0:0_0:0:0_143a	1	150	40.0	NC_039553.1	9037	0	60	30S120M	1	1	2	0	4595	4595	4595.0	0	1	10	10.0	0	0.0	30	0	30	30	0.981818	0.983518	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199373_199913_0:0:0_0:0:0_143a/F
chimera_1_A9831-10051_B14983-15061_MH0_199332_199825_0:0:0_0:0:0_1665	chimera_1_A9831-10051_B14983-15061_MH0_199332_199825_0:0:0_0:0:0_1665	1	150	40.0	NC_039553.1	9037	0	60	71S79M	1	1	2	0	4554	4554	4554.0	0	1	60	60.0	0	0.0	71	0	71	71	0.986269	0.985701	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199332_199825_0:0:0_0:0:0_1665/F
chimera_1_A9831-10051_B14983-15061_MH0_199393_199804_0:0:0_0:0:0_18e9	chimera_1_A9831-10051_B14983-15061_MH0_199393_199804_0:0:0_0:0:0_18e9	1	150	40.0	NC_039553.1	9037	0	60	10S140M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	10	0	10	10	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199393_199804_0:0:0_0:0:0_18e9/F
chimera_1_A9831-10051_B14983-15061_MH0_199357_199921_0:0:0_0:0:0_1a14	chimera_1_A9831-10051_B14983-15061_MH0_199357_199921_0:0:0_0:0:0_1a14	1	150	40.0	NC_039553.1	9037	0	60	46S104M	1	1	2	0	4579	4579	4579.0	0	1	28	28.0	0	0.0	46	0	46	46	0.984612	0.984955	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199357_199921_0:0:0_0:0:0_1a14/F
chimera_1_A9831-10051_B14983-15061_MH0_199399_199923_0:0:0_0:0:0_26da	chimera_1_A9831-10051_B14983-15061_MH0_199399_199923_0:0:0_0:0:0_26da	1	150	40.0	NC_039553.1	9037	0	60	4S146M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	4	0	4	4	0.0	0.5	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199399_199923_0:0:0_0:0:0_26da/F
chimera_1_A9831-10051_B14983-15061_MH0_199058_199538_0:0:0_0:0:0_103	chimera_1_A9831-10051_B14983-15061_MH0_199058_199538_0:0:0_0:0:0_103	1	150	40.0	NC_039553.1	9037	1	60	14S136M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	14	0	14	14	0.971521	0.979562	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199058_199538_0:0:0_0:0:0_103/R
chimera_1_A9831-10051_B14983-15061_MH0_199002_199552_0:0:0_0:0:0_232	chimera_1_A9831-10051_B14983-15061_MH0_199002_199552_0:0:0_0:0:0_232	1	150	40.0	NC_039553.1	9037	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199002_199552_0:0:0_0:0:0_232/R
chimera_1_A9831-10051_B14983-15061_MH0_198978_199545_0:0:0_0:0:0_6dc	chimera_1_A9831-10051_B14983-15061_MH0_198978_199545_0:0:0_0:0:0_6dc	1	150	40.0	NC_039553.1	9037	1	60	7S143M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	7	0	7	7	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_198978_199545_0:0:0_0:0:0_6dc/R
chimera_1_A9831-10051_B14983-15061_MH0_199068_199509_0:0:0_0:0:0_16d3	chimera_1_A9831-10051_B14983-15061_MH0_199068_199509_0:0:0_0:0:0_16d3	1	150	40.0	NC_039553.1	9037	1	60	43S107M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	43	0	43	43	0.984244	0.984766	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199068_199509_0:0:0_0:0:0_16d3/R
chimera_1_A9831-10051_B14983-15061_MH0_199009_199494_0:0:0_0:0:0_1d52	chimera_1_A9831-10051_B14983-15061_MH0_199009_199494_0:0:0_0:0:0_1d52	1	150	40.0	NC_039553.1	9037	1	60	58S92M	1	1	2	0	4567	4567	4567.0	0	1	46	46.0	0	0.0	58	0	58	58	0.985865	0.985471	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199009_199494_0:0:0_0:0:0_1d52/R
chimera_1_A9831-10051_B14983-15061_MH0_205374_205925_0:0:0_0:0:0_9b8	chimera_1_A9831-10051_B14983-15061_MH0_205374_205925_0:0:0_0:0:0_9b8	1	150	40.0	NC_039553.1	9039	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_205374_205925_0:0:0_0:0:0_9b8/F
chimera_1_A9831-10051_B14983-15061_MH0_159224_159705_0:0:0_0:0:0_10a7	chimera_1_A9831-10051_B14983-15061_MH0_159224_159705_0:0:0_0:0:0_10a7	1	150	40.0	NC_039553.1	9039	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_159224_159705_0:0:0_0:0:0_10a7/F
chimera_1_A9831-10051_B14983-15061_MH0_199405_199856_0:0:0_0:0:0_24c4	chimera_1_A9831-10051_B14983-15061_MH0_199405_199856_0:0:0_0:0:0_24c4	1	150	40.0	NC_039553.1	9039	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_199405_199856_0:0:0_0:0:0_24c4/F
chimera_1_A9831-10051_B14983-15061_MH0_192628_193131_0:0:0_0:0:0_1e3d	chimera_1_A9831-10051_B14983-15061_MH0_192628_193131_0:0:0_0:0:0_1e3d	1	150	40.0	NC_039553.1	9040	0	60	128M22S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	22	22	128	1.0	1.0	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_192628_193131_0:0:0_0:0:0_1e3d/F
chimera_1_A9831-10051_B14983-15061_MH0_192358_192778_0:0:0_0:0:0_4fe	chimera_1_A9831-10051_B14983-15061_MH0_192358_192778_0:0:0_0:0:0_4fe	1	150	40.0	NC_039553.1	9041	1	60	127M23S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	23	23	127	1.0	1.0	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_192358_192778_0:0:0_0:0:0_4fe/R
chimera_1_A9831-10051_B14983-15061_MH0_44504_44996_0:0:0_0:0:0_1206	chimera_1_A9831-10051_B14983-15061_MH0_44504_44996_0:0:0_0:0:0_1206	1	150	40.0	NC_039553.1	9041	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985494	0.985291	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_44504_44996_0:0:0_0:0:0_1206/R
chimera_1_A9831-10051_B14983-15061_MH0_277453_277947_0:0:0_0:0:0_a6e	chimera_1_A9831-10051_B14983-15061_MH0_277453_277947_0:0:0_0:0:0_a6e	1	150	40.0	NC_039553.1	9043	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	2	0.5	chimera_1_A9831-10051_B14983-15061_MH0_277453_277947_0:0:0_0:0:0_a6e/F
chimera_1_A9831-10051_B14983-15061_MH0_44446_44998_0:0:0_0:0:0_18a8	chimera_1_A9831-10051_B14983-15061_MH0_44446_44998_0:0:0_0:0:0_18a8	1	150	40.0	NC_039553.1	9043	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985269	0.985066	2	0.5	chimera_1_A9831-10051_B14983-15061_MH0_44446_44998_0:0:0_0:0:0_18a8/R
chimera_1_A9831-10051_B14983-15061_MH0_199412_199942_0:0:0_0:0:0_103c	chimera_1_A9831-10051_B14983-15061_MH0_199412_199942_0:0:0_0:0:0_103c	1	150	40.0	NC_039553.1	9046	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199412_199942_0:0:0_0:0:0_103c/F
chimera_1_A9831-10051_B14983-15061_MH0_205066_205530_0:0:0_0:0:0_22d0	chimera_1_A9831-10051_B14983-15061_MH0_205066_205530_0:0:0_0:0:0_22d0	1	150	40.0	NC_039553.1	9046	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_205066_205530_0:0:0_0:0:0_22d0/R
chimera_1_A9831-10051_B14983-15061_MH0_158933_159382_0:0:0_0:0:0_16ab	chimera_1_A9831-10051_B14983-15061_MH0_158933_159382_0:0:0_0:0:0_16ab	1	150	40.0	NC_039553.1	9048	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_158933_159382_0:0:0_0:0:0_16ab/R
chimera_1_A9831-10051_B14983-15061_MH0_199415_199903_0:0:0_0:0:0_1f74	chimera_1_A9831-10051_B14983-15061_MH0_199415_199903_0:0:0_0:0:0_1f74	1	150	40.0	NC_039553.1	9049	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_199415_199903_0:0:0_0:0:0_1f74/F
chimera_1_A9831-10051_B14983-15061_MH0_167658_168163_0:0:0_0:0:0_dfe	chimera_1_A9831-10051_B14983-15061_MH0_167658_168163_0:0:0_0:0:0_dfe	1	150	40.0	NC_039553.1	9049	1	60	98M52S	1	1	2	0	4780	4780	4780.0	0	1	24	24.0	0	0.0	0	52	52	98	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_167658_168163_0:0:0_0:0:0_dfe/R
chimera_1_A9831-10051_B14983-15061_MH0_167631_168164_0:0:0_0:0:0_1331	chimera_1_A9831-10051_B14983-15061_MH0_167631_168164_0:0:0_0:0:0_1331	1	150	40.0	NC_039553.1	9050	1	60	97M53S	1	1	2	0	4779	4779	4779.0	0	1	24	24.0	0	0.0	0	53	53	97	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_167631_168164_0:0:0_0:0:0_1331/R
chimera_1_A9831-10051_B14983-15061_MH0_167675_168165_0:0:0_0:0:0_f63	chimera_1_A9831-10051_B14983-15061_MH0_167675_168165_0:0:0_0:0:0_f63	1	150	40.0	NC_039553.1	9051	1	60	96M54S	1	1	2	0	4778	4778	4778.0	0	1	35	35.0	0	0.0	0	54	54	96	1.0	1.0	0	0.0	chimera_1_A9831-10051_B14983-15061_MH0_167675_168165_0:0:0_0:0:0_f63/R
chimera_1_A9831-10051_B14983-15061_MH0_192318_192790_0:0:0_0:0:0_1d73	chimera_1_A9831-10051_B14983-15061_MH0_192318_192790_0:0:0_0:0:0_1d73	1	150	40.0	NC_039553.1	9053	1	60	115M35S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	35	35	115	0.965801	0.968199	1	1.0	chimera_1_A9831-10051_B14983-15061_MH0_192318_192790_0:0:0_0:0:0_1d73/R
