read_id	y_sim	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
chimera_1_A9831-10051_B14983-15061_MH0_216478_217009_0:0:0_0:0:0_63b	1	150	40.000	NC_039553.1	10822	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_160254_160803_0:0:0_0:0:0_189e	1	150	40.000	NC_039553.1	10822	0	60	109M41S	1	1	2	0	2232	2232	2232.000	0	1	29	29.000	0	0.000	0	41	41	109	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_332769_333234_0:0:0_0:0:0_241a	1	150	40.000	NC_039553.1	10824	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_160257_160764_0:0:0_0:0:0_2d9	1	150	40.000	NC_039553.1	10825	0	60	106M44S	1	1	2	0	2235	2235	2235.000	0	1	29	29.000	0	0.000	0	44	44	106	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_120565_120971_0:0:0_0:0:0_857	1	150	40.000	NC_039553.1	10825	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68634_69153_0:0:0_0:0:0_c7e	1	150	40.000	NC_039553.1	10825	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_25878_26459_0:0:0_0:0:0_709	1	150	40.000	NC_039553.1	10825	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_26312_26771_0:0:0_0:0:0_e1c	1	150	40.000	NC_039553.1	10827	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_26312_26769_0:0:0_0:0:0_158d	1	150	40.000	NC_039553.1	10827	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216484_216949_0:0:0_0:0:0_17f5	1	150	40.000	NC_039553.1	10828	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_120213_120717_0:0:0_0:0:0_956	1	150	40.000	NC_039553.1	10828	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_332774_333290_0:0:0_0:0:0_1f12	1	150	40.000	NC_039553.1	10829	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	3	0.000
chimera_1_A9831-10051_B14983-15061_MH0_332774_333231_0:0:0_0:0:0_2227	1	150	40.000	NC_039553.1	10829	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	3	0.000
chimera_1_A9831-10051_B14983-15061_MH0_169435_169849_0:0:0_0:0:0_8f3	1	150	40.000	NC_039553.1	10830	0	60	91M59S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	59	59	91	0.955977	0.956500	4	0.250
chimera_1_A9831-10051_B14983-15061_MH0_120570_121104_0:0:0_0:0:0_1b78	1	150	40.000	NC_039553.1	10830	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_169437_169895_0:0:0_0:0:0_15bd	1	150	40.000	NC_039553.1	10832	0	60	89M61S	1	1	2	0	6564	6564	6564.000	0	1	56	56.000	0	0.000	0	61	61	89	0.956259	0.956654	4	0.250
chimera_1_A9831-10051_B14983-15061_MH0_160265_160725_0:0:0_0:0:0_ccb	1	150	40.000	NC_039553.1	10833	0	60	98M52S	1	1	2	0	2243	2243	2243.000	0	1	43	43.000	0	0.000	0	52	52	98	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_332778_333283_0:0:0_0:0:0_116e	1	150	40.000	NC_039553.1	10833	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_168985_169587_0:0:0_0:0:0_149a	1	150	40.000	NC_039553.1	10833	1	60	88M62S	1	1	2	0	6565	6565	6565.000	0	1	56	56.000	0	0.000	0	62	62	88	0.956384	0.956723	4	0.250
chimera_1_A9831-10051_B14983-15061_MH0_216198_216639_0:0:0_0:0:0_7cb	1	150	40.000	NC_039553.1	10834	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	2	0.500
chimera_1_A9831-10051_B14983-15061_MH0_160269_160776_0:0:0_0:0:0_12cf	1	150	40.000	NC_039553.1	10837	0	60	94M56S	1	1	2	0	2247	2247	2247.000	0	1	59	59.000	0	0.000	0	56	56	94	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_25998_26472_0:0:0_0:0:0_b17	1	150	40.000	NC_039553.1	10838	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68648_69120_0:0:0_0:0:0_ed3	1	150	40.000	NC_039553.1	10839	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_58976_59419_0:0:0_0:0:0_1e23	1	150	40.000	NC_039553.1	10839	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_58576_59128_0:0:0_0:0:0_1ed0	1	150	40.000	NC_039553.1	10842	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_159873_160423_0:0:0_0:0:0_2178	1	150	40.000	NC_039553.1	10842	1	60	89M61S	1	1	2	0	2252	2252	2252.000	0	1	60	60.000	0	0.000	0	61	61	89	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_120282_120733_0:0:0_0:0:0_ee7	1	150	40.000	NC_039553.1	10844	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_25996_26478_0:0:0_0:0:0_145c	1	150	40.000	NC_039553.1	10844	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_256003_256509_0:0:0_0:0:0_1f3c	1	150	40.000	NC_039553.1	10847	0	60	97M53S	1	1	2	0	1015	1015	1015.000	0	1	43	43.000	0	0.000	0	53	53	97	0.984952	0.985297	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_120200_120737_0:0:0_0:0:0_1510	1	150	40.000	NC_039553.1	10848	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
chimera_1_A9831-10051_B14983-15061_MH0_58987_59456_0:0:0_0:0:0_1d1	1	150	40.000	NC_039553.1	10850	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68273_68809_0:0:0_0:0:0_6d1	1	150	40.000	NC_039553.1	10851	1	60	137M13S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	13	13	137	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_160284_160784_0:0:0_0:0:0_371	1	150	40.000	NC_039553.1	10852	0	60	79M71S	1	1	2	0	2262	2262	2262.000	0	1	60	60.000	0	0.000	0	71	71	79	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216508_217003_0:0:0_0:0:0_7b4	1	150	40.000	NC_039553.1	10852	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_160008_160433_0:0:0_0:0:0_7d4	1	150	40.000	NC_039553.1	10852	1	60	79M71S	1	1	2	0	2262	2262	2262.000	0	1	60	60.000	0	0.000	0	71	71	79	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_58602_59138_0:0:0_0:0:0_1d05	1	150	40.000	NC_039553.1	10852	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_58630_59140_0:0:0_0:0:0_12e	1	150	40.000	NC_039553.1	10854	1	60	147M3S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	3	3	147	0.000000	0.500000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_120602_121096_0:0:0_0:0:0_1816	1	150	40.000	NC_039553.1	10862	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68672_69196_0:0:0_0:0:0_ed2	1	150	40.000	NC_039553.1	10863	0	60	125M25S	1	1	2	0	1239	1239	1239.000	0	1	3	3.000	0	0.000	0	25	25	125	0.979588	0.982743	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333334_333814_0:0:0_0:0:0_1af6	1	150	40.000	NC_039553.1	10864	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.984942	0.984951	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216523_216990_0:0:0_0:0:0_a3f	1	150	40.000	NC_039553.1	10867	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68356_68825_0:0:0_0:0:0_34d	1	150	40.000	NC_039553.1	10867	1	60	121M29S	1	1	2	0	1243	1243	1243.000	0	1	4	4.000	0	0.000	0	29	29	121	0.981048	0.983381	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216178_216673_0:0:0_0:0:0_17ba	1	150	40.000	NC_039553.1	10868	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	1	1.000
chimera_1_A9831-10051_B14983-15061_MH0_68678_69165_0:0:0_0:0:0_121b	1	150	40.000	NC_039553.1	10869	0	60	119M31S	1	1	2	0	1245	1245	1245.000	0	1	12	12.000	0	0.000	0	31	31	119	0.981632	0.983647	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333671_334207_0:0:0_0:0:0_13ac	1	150	40.000	NC_039553.1	10870	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985611	0.985611	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245579_246086_0:0:0_0:0:0_7c2	1	150	40.000	NC_039553.1	10874	0	60	40S110M	1	1	2	0	7089	7089	7089.000	0	1	15	15.000	0	0.000	40	0	40	40	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245603_246069_0:0:0_0:0:0_7ca	1	150	40.000	NC_039553.1	10874	0	60	16S134M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	16	0	16	16	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245593_245998_0:0:0_0:0:0_104f	1	150	40.000	NC_039553.1	10874	0	60	26S124M	1	1	2	0	7075	7075	7075.000	0	1	4	4.000	0	0.000	26	0	26	26	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245553_246027_0:0:0_0:0:0_1aaf	1	150	40.000	NC_039553.1	10874	0	60	66S84M	1	1	2	0	7115	7115	7115.000	0	1	59	59.000	0	0.000	66	0	66	66	0.985595	0.985648	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245594_246066_0:0:0_0:0:0_1ed1	1	150	40.000	NC_039553.1	10874	0	60	25S125M	1	1	2	0	7074	7074	7074.000	0	1	3	3.000	0	0.000	25	0	25	25	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245587_246084_0:0:0_0:0:0_2170	1	150	40.000	NC_039553.1	10874	0	60	32S118M	1	1	2	0	7081	7081	7081.000	0	1	14	14.000	0	0.000	32	0	32	32	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245241_245727_0:0:0_0:0:0_13a	1	150	40.000	NC_039553.1	10874	1	60	41S109M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	41	0	41	41	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245192_245719_0:0:0_0:0:0_44b	1	150	40.000	NC_039553.1	10874	1	60	49S101M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	49	0	49	49	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245223_245736_0:0:0_0:0:0_61f	1	150	40.000	NC_039553.1	10874	1	60	32S118M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	32	0	32	32	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245203_245707_0:0:0_0:0:0_10ac	1	150	40.000	NC_039553.1	10874	1	60	61S89M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	61	0	61	61	0.985420	0.985551	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245119_245671_0:0:0_0:0:0_1bf9	1	150	40.000	NC_039553.1	10874	1	60	97S53M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	97	0	97	97	0.985269	0.985297	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_245152_245657_0:0:0_0:0:0_229b	1	150	40.000	NC_039553.1	10874	1	58	111S39M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	111	0	111	111	0.983648	0.984466	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216531_217065_0:0:0_0:0:0_15c5	1	150	40.000	NC_039553.1	10875	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68304_68835_0:0:0_0:0:0_b62	1	150	40.000	NC_039553.1	10877	1	60	111M39S	1	1	2	0	1253	1253	1253.000	0	1	20	20.000	0	0.000	0	39	39	111	0.983343	0.984466	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216534_217060_0:0:0_0:0:0_259d	1	150	40.000	NC_039553.1	10878	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_315240_315762_0:0:0_0:0:0_1066	1	150	40.000	NC_039553.1	10879	0	60	73S77M	1	1	2	0	2161	2161	2161.000	0	1	60	60.000	0	0.000	73	0	73	73	0.985708	0.985711	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_315257_315765_0:0:0_0:0:0_172a	1	150	40.000	NC_039553.1	10879	0	60	56S94M	1	1	2	0	2144	2144	2144.000	0	1	33	33.000	0	0.000	56	0	56	56	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_314907_315425_0:0:0_0:0:0_333	1	150	40.000	NC_039553.1	10879	1	60	37S113M	1	1	2	0	2125	2125	2125.000	0	1	1	1.000	0	0.000	37	0	37	37	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_314897_315390_0:0:0_0:0:0_424	1	150	40.000	NC_039553.1	10879	1	60	72S78M	1	1	2	0	2160	2160	2160.000	0	1	60	60.000	0	0.000	72	0	72	72	0.985701	0.985707	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333391_333829_0:0:0_0:0:0_57a	1	150	40.000	NC_039553.1	10879	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_314851_315390_0:0:0_0:0:0_2611	1	150	40.000	NC_039553.1	10879	1	60	72S78M	1	1	2	0	2160	2160	2160.000	0	1	60	60.000	0	0.000	72	0	72	72	0.985701	0.985707	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68349_68838_0:0:0_0:0:0_6cb	1	150	40.000	NC_039553.1	10880	1	60	108M42S	1	1	2	0	1256	1256	1256.000	0	1	28	28.000	0	0.000	0	42	42	108	0.983801	0.984697	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68332_68839_0:0:0_0:0:0_f1f	1	150	40.000	NC_039553.1	10881	1	60	107M43S	1	1	2	0	1257	1257	1257.000	0	1	29	29.000	0	0.000	0	43	43	107	0.983938	0.984766	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333391_333829_0:0:0_0:0:0_57a	1	150	40.000	NC_039553.1	10889	0	60	3S147M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	3	0	3	3	0.000000	0.500000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333379_333921_0:0:0_0:0:0_bf8	1	150	40.000	NC_039553.1	10889	0	60	15S135M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	15	0	15	15	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333378_333868_0:0:0_0:0:0_d4b	1	150	40.000	NC_039553.1	10889	0	60	16S134M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	16	0	16	16	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333369_333881_0:0:0_0:0:0_161f	1	150	40.000	NC_039553.1	10889	0	60	25S125M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	25	0	25	25	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333334_333814_0:0:0_0:0:0_1af6	1	150	40.000	NC_039553.1	10889	0	60	60S90M	1	1	2	0	3893	3893	3893.000	0	1	44	44.000	0	0.000	60	0	60	60	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333042_333534_0:0:0_0:0:0_459	1	150	40.000	NC_039553.1	10889	1	60	9S141M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	9	0	9	9	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333043_333509_0:0:0_0:0:0_dfd	1	150	40.000	NC_039553.1	10889	1	60	34S116M	1	1	2	0	3867	3867	3867.000	0	1	5	5.000	0	0.000	34	0	34	34	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333072_333482_0:0:0_0:0:0_2096	1	150	40.000	NC_039553.1	10889	1	60	61S89M	1	1	2	0	3894	3894	3894.000	0	1	44	44.000	0	0.000	61	0	61	61	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68704_69232_0:0:0_0:0:0_97e	1	150	40.000	NC_039553.1	10895	0	60	93M57S	1	1	2	0	1271	1271	1271.000	0	1	42	42.000	0	0.000	0	57	57	93	0.985217	0.985441	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216552_217048_0:0:0_0:0:0_3e1	1	150	40.000	NC_039553.1	10896	0	60	140M10S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	10	10	140	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216552_217095_0:0:0_0:0:0_8ef	1	150	40.000	NC_039553.1	10896	0	60	140M10S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	10	10	140	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333402_333951_0:0:0_0:0:0_2a9	1	150	40.000	NC_039553.1	10897	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216144_216703_0:0:0_0:0:0_102c	1	150	40.000	NC_039553.1	10898	1	60	138M12S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	12	12	138	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68381_68856_0:0:0_0:0:0_21bd	1	150	40.000	NC_039553.1	10898	1	60	90M60S	1	1	2	0	1274	1274	1274.000	0	1	60	60.000	0	0.000	0	60	60	90	0.985375	0.985527	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333702_334238_0:0:0_0:0:0_15db	1	150	40.000	NC_039553.1	10901	0	60	127M23S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	23	23	127	1.000000	1.000000	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333409_333946_0:0:0_0:0:0_13a1	1	150	40.000	NC_039553.1	10904	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.928571	0.928571	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_68352_68865_0:0:0_0:0:0_23a3	1	150	40.000	NC_039553.1	10907	1	60	81M69S	1	1	2	0	1283	1283	1283.000	0	1	60	60.000	0	0.000	0	69	69	81	0.985662	0.985685	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333015_333562_0:0:0_0:0:0_1df3	1	150	40.000	NC_039553.1	10908	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.928571	0.928571	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_76344_76964_0:0:0_0:0:0_2098	1	150	40.000	NC_039553.1	10910	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.925875	0.925898	3	0.333
chimera_1_A9831-10051_B14983-15061_MH0_68376_68869_0:0:0_0:0:0_13e6	1	150	40.000	NC_039553.1	10911	1	60	77M73S	1	1	2	0	1287	1287	1287.000	0	1	60	60.000	0	0.000	0	73	73	77	0.985708	0.985711	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333010_333565_0:0:0_0:0:0_1788	1	150	40.000	NC_039553.1	10911	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.928571	0.928571	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_220208_220664_0:0:0_0:0:0_12ae	1	150	40.000	NC_039553.1	10917	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.926439	0.926453	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333378_333868_0:0:0_0:0:0_d4b	1	150	40.000	NC_039553.1	10918	1	54	110M40S	1	1	2	0	657	657	657.000	0	1	7	7.000	0	0.000	0	40	40	110	0.967913	0.969094	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_220189_220665_0:0:0_0:0:0_1667	1	150	40.000	NC_039553.1	10918	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.926990	0.926998	1	0.000
chimera_1_A9831-10051_B14983-15061_MH0_76355_76848_0:0:0_0:0:0_143b	1	150	40.000	NC_039553.1	10921	0	60	139M11S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	11	11	139	0.931959	0.955555	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216228_216726_0:0:0_0:0:0_1b92	1	150	40.000	NC_039553.1	10921	1	60	115M35S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	35	35	115	0.983333	0.984099	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333725_334244_0:0:0_0:0:0_60b	1	150	40.000	NC_039553.1	10924	0	60	104M46S	1	1	2	0	651	651	651.000	0	1	21	21.000	0	0.000	0	46	46	104	0.969518	0.969910	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333725_334159_0:0:0_0:0:0_13e7	1	150	40.000	NC_039553.1	10924	0	60	104M46S	1	1	2	0	651	651	651.000	0	1	21	21.000	0	0.000	0	46	46	104	0.969518	0.969910	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333028_333579_0:0:0_0:0:0_257e	1	150	40.000	NC_039553.1	10925	1	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333431_333911_0:0:0_0:0:0_575	1	150	40.000	NC_039553.1	10926	0	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_76360_76835_0:0:0_0:0:0_1770	1	150	40.000	NC_039553.1	10926	0	60	134M16S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	16	16	134	0.948852	0.960819	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216585_217107_0:0:0_0:0:0_d18	1	150	40.000	NC_039553.1	10929	0	60	107M43S	1	1	2	0	4407	4407	4407.000	0	1	4	4.000	0	0.000	0	43	43	107	0.984533	0.984766	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_216228_216736_0:0:0_0:0:0_c5d	1	150	40.000	NC_039553.1	10931	1	60	105M45S	1	1	2	0	4409	4409	4409.000	0	1	7	7.000	0	0.000	0	45	45	105	0.984785	0.984895	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333369_333881_0:0:0_0:0:0_161f	1	150	40.000	NC_039553.1	10931	1	60	97M53S	1	1	2	0	644	644	644.000	0	1	22	22.000	0	0.000	0	53	53	97	0.970537	0.970595	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_187662_188106_0:0:0_0:0:0_181e	1	150	40.000	NC_039553.1	10932	0	60	30S113M7S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	30	7	37	30	0.887610	0.911965	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_187638_188119_0:0:0_0:0:0_19b9	1	150	40.000	NC_039553.1	10932	0	60	54S96M	1	1	2	0	5732	5732	5732.000	0	1	44	44.000	0	0.000	54	0	54	54	0.912059	0.912019	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_187317_187803_0:0:0_0:0:0_13b0	1	150	40.000	NC_039553.1	10932	1	60	38S112M	1	1	2	0	5716	5716	5716.000	0	1	7	7.000	0	0.000	38	0	38	38	0.902177	0.921345	0	0.000
chimera_1_A9831-10051_B14983-15061_MH0_333735_334184_0:0:0_0:0:0_1bbf	1	150	40.000	NC_039553.1	10934	0	60	94M56S	1	1	2	0	641	641	641.000	0	1	34	34.000	0	0.000	0	56	56	94	0.970960	0.970816	0	0.000
